E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
601,29797,9800,0,0,0.0,12140000,True,9,9,601,11324420,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016854595999575395,True,3.2819998523336835e-06,True,607,True,0,0,1.0,1.0,0.6997204290000809,True,verified_none_complete,187047936,0,19393,run_00159.json,2,607,1.4668521139992663,2.183430420998775,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018746753000414174,True,0.4531176959999357,True,605,False,0,0,1.0,1.0,0.14713600100003532,True,hnsw,192483328,2,,run_00160.json,0,605,0.17358352199971705,0.7925839720001022,1,[]
874254,114922,1219045,0,0,0.0,134940000,True,749,749,874254,67481705,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.165803271999721,True,4.331000127422158e-06,True,6747,True,0,0,1.0,1.0,8.735301067999899,True,verified_none_complete,456990720,2,13253,run_00161.json,0,6747,38.76974265100034,48.67085132200009,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016909845999180106,True,0.008303716000227723,True,605,False,0,0,1.0,1.0,0.03915393999977823,True,ckdtree,187047936,0,,run_00162.json,0,605,0.07638317500004632,0.14075067699923238,1,[]
558534,112872,934006,,0,0.0,0,True,478,478,558534,,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9415072550000332,True,0.011562609000066004,True,6090,False,0,0,1.0,1.0,2.686487149000641,True,ckdtree_inflated,389365760,1,,run_00163.json,1,6090,3.3834680790005223,7.023025092001262,1,[]
605,29790,9798,0,0,0.0,12280000,True,14,14,605,11529689,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.024581495000347786,True,4.331000127422158e-06,True,614,True,0,0,1.0,1.0,0.9495133000000351,True,verified_none_complete,187047936,0,19386,run_00164.json,1,614,1.6663121010005852,2.6404112270010955,1,[]
840059,114518,1150593,0,0,0.0,137360000,True,795,795,840059,68123509,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0938073459992665,True,3.7710005926783197e-06,True,6868,True,0,0,1.0,1.0,9.384509507000075,True,verified_none_complete,445067264,2,13132,run_00165.json,2,6868,41.04760752400034,51.525928148000276,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02030927000032534,True,0.04226143100004265,True,614,False,0,0,1.0,1.0,0.07013290699978825,True,ball_tree,187047936,1,,run_00166.json,1,614,0.15367211600005248,0.2863757240002087,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.02244049700038886,True,0.04464911800005211,True,614,False,0,0,1.0,1.0,0.06767817299987655,True,ball_tree,187047936,2,,run_00167.json,1,614,0.15218944099979126,0.2869572290001088,1,[]
518336,105497,836791,,0,0.0,0,True,532,532,518336,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6949567040001057,True,0.019344122999427782,True,6264,False,0,0,1.0,1.0,0.7918610059996354,True,flat_batch,359403520,0,,run_00168.json,0,6264,1.1637952790006239,2.6699571119997927,1,[]
840059,114518,1150593,0,0,0.0,137360000,True,795,795,840059,68123509,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2978790560000562,True,2.8629992812057026e-06,True,6868,True,0,0,1.0,1.0,8.778277615999286,True,verified_none_complete,496664576,2,13132,run_00169.json,2,6868,36.31221826900037,46.38837780399899,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018485841000256187,True,0.008355055000720313,True,605,False,0,0,1.0,1.0,0.03998249800042686,True,ckdtree,187047936,1,,run_00170.json,0,605,0.07593308900050033,0.1427564830019037,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017058270000234188,True,0.04201203600041481,True,605,False,0,0,1.0,1.0,0.06658809600048698,True,ball_tree,187047936,0,,run_00171.json,0,605,0.13841224299994792,0.2640706450010839,1,[]
0,20000,0,0,0,0.8394506507449679,0,False,478,6090,0,63642275,True,mixture,0.0,1.0,0.0,False,False,True,sparse,0.05994068299969513,True,2.8640006348723546e-06,True,6090,False,92872,0,1.0,0.177191863349635,0.0,False,verified_none_partial,187047936,0,13910,run_00172.json,1,6090,34.89132478600004,34.95126833300037,1,[]
840059,114518,1150593,,0,0.0,0,True,795,795,840059,,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0466238600001816,True,0.041957075000027544,True,6868,False,0,0,1.0,1.0,4.261512398999912,True,ball_tree,454381568,1,,run_00173.json,2,6868,5.121677544000704,10.471770878000825,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01701141000012285,True,0.011724791000233381,True,607,False,0,0,1.0,1.0,0.05133601699981227,True,ckdtree_inflated,187047936,0,,run_00174.json,2,607,0.09013533000052121,0.1702075480006897,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016533761000573577,True,0.002839914999640314,True,605,False,0,0,1.0,1.0,2.681173066000156,True,brute_force,187047936,2,,run_00175.json,0,605,2.820306784999957,5.520853527000327,1,[]
840059,114518,1150593,,0,0.0,0,True,795,795,840059,,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0569179450003503,True,0.011222418000215839,True,6868,False,0,0,1.0,1.0,0.8625149649997184,True,flat_batch,466440192,0,,run_00176.json,2,6868,1.2311865239998951,3.1618418520001796,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.0188669730005131,True,0.011011356999915733,True,614,False,0,0,1.0,1.0,0.053176567000264185,True,ckdtree_inflated,187047936,0,,run_00177.json,1,614,0.09016592699936155,0.17322082400005456,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8628858530000798,True,0.9799465460000647,True,6090,True,0,0,1.0,1.0,7.1793857029997525,True,verified_hnsw_complete,410320896,1,75,run_00178.json,1,6090,20.86853737399997,29.890755475999867,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6591589350000504,True,0.9705412230005095,True,6264,True,0,0,1.0,1.0,7.590769553999962,True,verified_hnsw_complete,364740608,1,75,run_00179.json,0,6264,21.666380578000826,30.886850290001348,1,[]
0,20000,0,0,0,2.3112549632787704,0,False,749,6747,0,67481705,True,gaussian,0.0,1.0,0.0,False,False,True,sparse,0.06802980700012995,True,3.352999556227587e-06,True,6747,False,94922,0,1.0,0.17403108195123648,0.0,False,verified_none_partial,187047936,2,13253,run_00180.json,0,6747,35.38652001999981,35.45455317999949,1,[]
189473,58141,213007,,0,1.6059436053037643,0,False,526,6010,49,,False,gaussian,0.19841746071140964,1.0,0.19841746071140964,False,False,True,inverted,0.31458624199967744,True,0.038934191000407736,False,6055,False,70127,0,1.0,0.4532775127077681,0.21102515400070843,False,ivf,264544256,0,,run_00181.json,1,7155,0.6989534390004337,1.2634990260012273,1,[]
373603,88810,529493,,0,0.6199873238801956,0,False,478,4680,3181,,False,mixture,0.6688992970884494,1.0,0.6688992970884494,False,False,True,sparse,0.4916225899996789,True,0.036301637000178744,False,6090,False,24062,0,1.0,0.7868204692040541,0.2224232349999511,False,ivf,311373824,1,,run_00182.json,1,6332,0.622900686000321,1.3732481480001297,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01885349900021538,True,0.04156807400067919,True,605,False,0,0,1.0,1.0,0.06493923200014251,True,ball_tree,187047936,1,,run_00183.json,0,605,0.14146099300069181,0.2668217980017289,1,[]
536603,114134,934543,113678,0,0.0,118120000,True,438,438,536603,17724107,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6766998849998345,True,0.9650503109996862,True,5906,True,0,0,1.0,1.0,7.3856704520003404,True,verified_hnsw_complete,371265536,2,91,run_00184.json,2,5906,20.30736722599977,29.33478787399963,1,[]
558534,112872,934006,0,0,0.0,121800000,True,478,478,558534,63642275,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8820751909997853,True,2.8640006348723546e-06,True,6090,True,0,0,1.0,1.0,7.871837243999835,True,verified_none_complete,380690432,2,13910,run_00185.json,1,6090,35.405340706999596,44.15925600599985,1,[]
0,20000,0,0,0,2.4398670569062233,0,False,526,6055,0,63227724,True,gaussian,0.0,1.0,0.0,False,False,True,sparse,0.059169526000005135,True,3.3520000215503387e-06,True,6055,False,108268,0,1.0,0.15592353509838774,0.0,False,verified_none_partial,187047936,1,13945,run_00186.json,1,6055,35.599634793000405,35.65880767100043,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01811715900021227,True,0.0025398750003660098,True,614,False,0,0,1.0,1.0,3.5359771909998017,True,brute_force,187047936,1,,run_00187.json,1,614,3.5895525679998173,7.146186793000197,1,[]
874254,114922,1219045,,0,0.0,0,True,749,749,874254,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.3127337330006412,True,0.041401230000701617,True,6747,False,0,0,1.0,1.0,4.196305642999505,True,ball_tree,516943872,0,,run_00188.json,0,6747,5.04191351100053,10.592354117001378,1,[]
0,20000,0,0,0,2.3112549632787704,0,False,749,6747,0,67481705,True,gaussian,0.0,1.0,0.0,False,False,True,inverted,0.017297284999585827,True,3.352999556227587e-06,True,6747,False,94922,0,1.0,0.17403108195123648,0.0,False,verified_none_partial,187047936,2,13253,run_00189.json,0,6747,37.25466876599967,37.27196940399881,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018443322999701195,True,0.036044070999196265,True,607,False,0,0,1.0,1.0,0.02957893500024511,True,ivf,187047936,1,,run_00190.json,2,607,0.07498113899964665,0.15904746799878922,1,[]
874254,114922,1219045,,0,0.0,0,True,749,749,874254,,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.1002025369998591,True,0.009368818000439205,True,6747,False,0,0,1.0,1.0,0.9960726879999129,True,flat_scalar,477495296,1,,run_00191.json,0,6747,1.2225209200005338,3.328164963000745,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017699785000331758,True,0.010716421000324772,True,614,False,0,0,1.0,1.0,0.09600156400028936,True,flat_scalar,187047936,0,,run_00192.json,1,614,0.1276266629993188,0.2520444330002647,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01793501300016942,True,0.01065740400008508,True,605,False,0,0,1.0,1.0,0.0417549149997285,True,ckdtree,187047936,0,,run_00193.json,0,605,0.08125281499997072,0.15160014699995372,1,[]
518336,105497,836791,,0,0.0,0,True,532,532,518336,,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8701035439999032,True,0.009647418999520596,True,6264,False,0,0,1.0,1.0,0.8007349070003329,True,flat_batch,387448832,0,,run_00194.json,0,6264,1.1490882100006274,2.829574080000384,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.017949330999726953,True,0.010461287999532942,True,614,False,0,0,1.0,1.0,0.08424645500053884,True,flat_batch,187047936,0,,run_00195.json,1,614,0.12485232899962284,0.23750940299942158,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018367964000390202,True,0.03733140099939192,True,607,False,0,0,1.0,1.0,0.02957404700009647,True,ivf,187047936,0,,run_00196.json,2,607,0.07560133999959362,0.1608747519994722,1,[]
954921,128268,1419251,124630,0,0.0,121100000,True,526,526,954921,19521930,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2566437390005376,True,1.2418980849997752,True,6055,True,0,0,1.0,1.0,7.8725626530003865,True,verified_hnsw_complete,510877696,0,396,run_00197.json,1,6055,30.42500933699921,40.79611381399991,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018639371000062965,True,0.4950067859999763,True,614,False,0,0,1.0,1.0,0.14052635500047472,True,hnsw,192356352,1,,run_00198.json,1,614,0.18136850799965032,0.8355410200001643,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,sparse,0.016986839000310283,True,0.5367602389997046,False,607,False,2,0,1.0,0.9999328791489076,0.1482855260001088,False,hnsw,187047936,0,,run_00199.json,2,608,0.17684728499989433,0.878879889000018,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01961541400032729,True,0.0406100680002055,True,614,False,0,0,1.0,1.0,0.031675245999394974,True,ivf,187113472,0,,run_00200.json,1,614,0.07925568799964822,0.17115641599957598,1,[]
874254,114922,1219045,,0,0.0,0,True,749,749,874254,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.4018562510000265,True,0.012929296000038448,True,6747,False,0,0,1.0,1.0,0.865749240999321,True,flat_batch,529182720,2,,run_00201.json,0,6747,1.2613999429995602,3.541934730998946,1,[]
518336,105497,836791,,0,0.0,0,True,532,532,518336,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6979527290004626,True,0.041526045999489725,True,6264,False,0,0,1.0,1.0,1.0745883879999383,True,ball_tree,346341376,0,,run_00202.json,0,6264,1.9857761709999977,3.7998433339998883,1,[]
830440,112112,1128489,,0,0.8076214790344238,0,False,795,904,289289,,False,gaussian,0.9885496137771276,1.0,0.9885496137771276,False,False,True,inverted,1.3989967279994744,True,1.2615525889996206,False,6868,False,2406,0,1.0,0.9789902024135944,21.577108468000006,False,hnsw,519020544,1,,run_00203.json,2,7061,23.794288860999586,48.03194664599869,1,[]
558534,112872,934006,,0,0.0,0,True,478,478,558534,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7110316690004765,True,0.010656008000296424,True,6090,False,0,0,1.0,1.0,0.9011252090003836,True,flat_scalar,373235712,0,,run_00204.json,1,6090,1.1099569469997732,2.73276983300093,1,[]
171881,53884,189395,,0,1.8266571499407291,0,False,749,6670,83,,False,gaussian,0.19660304671182516,1.0,0.19660304671182516,False,False,True,sparse,0.26461387800009106,True,0.038367793000361416,False,6747,False,61038,0,1.0,0.46887454099302134,0.23367525199955708,False,ivf,242769920,2,,run_00205.json,0,7863,0.7466105359999347,1.2832674589999442,1,[]
840059,114518,1150593,,0,0.0,0,True,795,795,840059,,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.0601894900000843,True,0.011140014999909909,True,6868,False,0,0,1.0,1.0,0.9049272169995675,True,flat_batch,465522688,1,,run_00206.json,2,6868,1.3020618930004275,3.2783186149999892,1,[]
536603,114134,934543,,0,0.0,0,True,438,438,536603,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7586340709995056,True,0.008517375999872456,True,5906,False,0,0,1.0,1.0,1.111930301999564,True,ckdtree,352440320,0,,run_00207.json,2,5906,1.5121364259994152,3.3912181749983574,1,[]
536603,114134,934543,,0,0.0,0,True,438,438,536603,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7484313429995382,True,0.011521003000780183,True,5906,False,0,0,1.0,1.0,0.8945731559997512,True,flat_scalar,365666304,1,,run_00208.json,2,5906,1.1833874479998485,2.837912949999918,1,[]
381356,92254,598855,,0,0.5024868249893188,0,False,438,3812,151450,,False,mixture,0.7106855533793139,1.0,0.7106855533793139,False,False,True,inverted,0.6332419909995224,True,0.04457528500006447,False,5906,False,21880,0,1.0,0.8082955122925684,0.24134622200017475,False,ivf,341782528,0,,run_00209.json,2,6150,0.6442407140002615,1.563404212000023,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018579658999442472,True,0.010954932999993616,True,607,False,0,0,1.0,1.0,0.050790459000381816,True,ckdtree_inflated,187047936,2,,run_00210.json,2,607,0.08755977900000289,0.1678848299998208,1,[]
536603,114134,934543,,0,0.0,0,True,438,438,536603,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.686551168000733,True,0.010662155000318307,True,5906,False,0,0,1.0,1.0,0.7346707970000352,True,flat_batch,365301760,1,,run_00211.json,2,5906,1.0664058909997038,2.4982900110007904,1,[]
558534,112872,934006,,0,0.0,0,True,478,478,558534,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6967331859996193,True,0.002221955000095477,True,6090,False,0,0,1.0,1.0,30.180279088000134,True,brute_force,360443904,0,,run_00212.json,1,6090,29.790784574999634,60.67001880399948,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018616745000144874,True,0.009244013999705203,True,605,False,0,0,1.0,1.0,0.09493628900054318,True,flat_scalar,187047936,0,,run_00213.json,0,605,0.1192324510002436,0.24202949900063686,1,[]
536044,113678,931676,,0,0.08816880484422052,0,False,438,448,454709,,False,mixture,0.9989582615080422,1.0,0.9989582615080422,False,False,True,sparse,0.6848902199999429,True,0.9508811929999865,False,5906,False,456,0,1.0,0.9960046962342509,4.511000047999914,False,hnsw,370814976,1,,run_00214.json,2,5955,11.835365042000376,17.98213650300022,1,[]
517872,105244,835017,105169,0,0.12529019142190614,0,False,532,538,463519,19834732,True,mixture,0.9991048277565131,1.0,0.9991048277565131,False,False,True,sparse,0.6596982749997551,True,0.9591849349999393,True,6264,False,253,0,1.0,0.9976018275401196,0.0,False,verified_hnsw_partial,364568576,2,75,run_00215.json,0,6264,21.276830947000235,22.89571415699993,1,[]
518336,105497,836791,,0,0.0,0,True,532,532,518336,,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.7877250510000522,True,0.002550002999669232,True,6264,False,0,0,1.0,1.0,29.127687223000066,True,brute_force,374878208,2,,run_00216.json,0,6264,30.38075047499933,60.29871275199912,1,[]
874254,114922,1219045,,0,0.0,0,True,749,749,874254,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.3835444149999603,True,0.0019139519999953336,True,6747,False,0,0,1.0,1.0,32.370993952999925,True,brute_force,516603904,2,,run_00217.json,0,6747,38.54798087299969,72.30443319299957,1,[]
592,29557,9561,,0,0.0,0,True,17,17,592,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01851776900002733,True,0.008823111000310746,True,605,False,0,0,1.0,1.0,0.04360675899988564,True,ckdtree,187047936,2,,run_00218.json,0,605,0.08563755100021808,0.1565851900004418,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018197128999418055,True,0.03891838900017319,True,614,False,0,0,1.0,1.0,0.036760226000296825,True,ivf,187047936,2,,run_00219.json,1,614,0.08181151200005843,0.1756872559999465,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018925016000139294,True,0.6432068949998211,True,614,False,0,0,1.0,1.0,0.15619541900014156,True,hnsw,187047936,2,,run_00220.json,1,614,0.1865799800007153,1.0049073100008172,1,[]
954921,128268,1419251,,0,0.0,0,True,526,526,954921,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.5973620939994362,True,0.010361992999605718,True,6055,False,0,0,1.0,1.0,9.284178451000116,True,ckdtree_inflated,546086912,2,,run_00221.json,1,6055,9.802408122999623,20.69431066099878,1,[]
840059,114518,1150593,0,0,0.0,137360000,True,795,795,840059,68123509,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.2736702849997528,True,3.422000190766994e-06,True,6868,True,0,0,1.0,1.0,9.556024972999694,True,verified_none_complete,496922624,1,13132,run_00222.json,2,6868,40.42764006099969,51.25733874099933,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7368752270003824,True,0.9675868800004537,True,6090,True,0,0,1.0,1.0,8.113739033000456,True,verified_hnsw_complete,378986496,1,75,run_00223.json,1,6090,21.793741853999563,31.611942994000856,1,[]
0,20000,0,0,0,0.8394506507449679,0,False,478,6090,0,63642275,True,mixture,0.0,1.0,0.0,False,False,True,sparse,0.06069430800016562,True,2.9329994504223578e-06,True,6090,False,92872,0,1.0,0.177191863349635,0.0,False,verified_none_partial,187047936,1,13910,run_00224.json,1,6090,39.080805988000066,39.14150322899968,1,[]
518336,105497,836791,105169,0,0.0,125280000,True,532,532,518336,19834732,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7471162270003333,True,0.9848937120004848,True,6264,True,0,0,1.0,1.0,8.590635202999692,True,verified_hnsw_complete,365260800,2,75,run_00225.json,0,6264,24.254302344999815,34.576947487000325,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.01973741600068024,True,0.0020304319996284903,True,614,False,0,0,1.0,1.0,3.2143755380002403,True,brute_force,187047936,1,,run_00226.json,1,614,3.667194390000077,6.903337776000626,1,[]
954921,128268,1419251,,0,0.0,0,True,526,526,954921,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.6093991099996856,True,0.010217181999905733,True,6055,False,0,0,1.0,1.0,10.016376786000365,True,ckdtree_inflated,546054144,1,,run_00227.json,1,6055,10.258068081000602,21.894061159000557,1,[]
592,29557,9561,0,0,0.0,12100000,True,17,17,592,11253106,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.016786971000328776,True,2.8630001907004043e-06,True,605,True,0,0,1.0,1.0,0.6808635030001824,True,verified_none_complete,187047936,1,19395,run_00228.json,0,605,1.4479601169996386,2.1456134540003404,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01638475300023856,True,0.04138941899964266,True,614,False,0,0,1.0,1.0,0.06325617400034389,True,ball_tree,187047936,1,,run_00229.json,1,614,0.13823902000058297,0.2592693660008081,1,[]
558534,112872,934006,,0,0.0,0,True,478,478,558534,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.700452695000422,True,0.011119469999357534,True,6090,False,0,0,1.0,1.0,0.7710885300002701,True,flat_batch,372555776,2,,run_00230.json,1,6090,1.1911950550002075,2.673855750000257,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.017081984000469674,True,0.44735736599977827,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193839104,0,1,run_00231.json,2,607,0.22706240299976344,0.6915017530000114,1,[]
0,20000,0,0,0,2.4398670569062233,0,False,526,6055,0,63227724,True,gaussian,0.0,1.0,0.0,False,False,True,inverted,0.016762884999479866,True,2.8630001907004043e-06,True,6055,False,108268,0,1.0,0.15592353509838774,0.0,False,verified_none_partial,187047936,0,13945,run_00232.json,1,6055,38.457737405000444,38.474503153000114,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01716643199961254,True,0.008557548999306164,True,607,False,0,0,1.0,1.0,0.040185797000049206,True,ckdtree,187047936,2,,run_00233.json,2,607,0.07810390800023015,0.14401368599919806,1,[]
605,29790,9798,,0,0.0,0,True,14,14,605,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.025191509000251244,True,0.010554878999755601,True,614,False,0,0,1.0,1.0,0.1045744269995339,True,flat_batch,187047936,0,,run_00234.json,1,614,0.12957966800058784,0.2699004830001286,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.021254190000036033,True,0.011109072000181186,True,607,False,0,0,1.0,1.0,0.0450315470006899,True,ckdtree,187047936,1,,run_00235.json,2,607,0.0884435369998755,0.16583834600078262,1,[]
940581,125026,1380787,124630,0,0.7075763940811157,0,False,526,658,259614,19521930,True,gaussian,0.9849830509539532,1.0,0.9849830509539532,False,False,True,sparse,1.130558433999795,True,1.279588313000204,True,6055,False,3242,0,1.0,0.9747247949605513,0.0,False,verified_hnsw_partial,506380288,1,396,run_00236.json,1,6055,31.426604246000352,33.83675099300035,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,inverted,0.0199711400000524,True,0.4520101890002479,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,194396160,2,1,run_00237.json,2,607,0.27607168600025034,0.7480530150005507,1,[]
954921,128268,1419251,,0,0.0,0,True,526,526,954921,,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2130046900001616,True,0.011274671999672137,True,6055,False,0,0,1.0,1.0,0.8577459320003982,True,flat_batch,504610816,0,,run_00238.json,1,6055,1.1282409019995612,3.210266195999793,1,[]
536603,114134,934543,,0,0.0,0,True,438,438,536603,,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.8649546939996071,True,0.011174031999871659,True,5906,False,0,0,1.0,1.0,2.4809272740003507,True,ckdtree_inflated,382296064,2,,run_00239.json,2,5906,3.034236721000525,6.3912927210003545,1,[]
954921,128268,1419251,,0,0.0,0,True,526,526,954921,,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.7072886539999672,True,0.010076333000142768,True,6055,False,0,0,1.0,1.0,0.9750573419996726,True,flat_scalar,557576192,1,,run_00240.json,1,6055,1.134277418000238,3.8266997470000206,1,[]
558534,112872,934006,112504,0,0.0,121800000,True,478,478,558534,18756376,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7444146279995039,True,1.0327862559997811,True,6090,True,0,0,1.0,1.0,7.598241020999922,True,verified_hnsw_complete,378810368,0,75,run_00241.json,1,6090,22.926528641000004,32.30197054599921,1,[]
536603,114134,934543,,0,0.0,0,True,438,438,536603,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.6853732760000639,True,0.009345374000076845,True,5906,False,0,0,1.0,1.0,0.8781768779999766,True,flat_scalar,365182976,2,,run_00242.json,2,5906,1.082885269000144,2.6557807970002614,1,[]
601,29797,9800,,0,0.0,0,True,9,9,601,,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.018291327000042656,True,0.01637703699998383,True,607,False,0,0,1.0,1.0,0.06084824000026856,True,ckdtree_inflated,187047936,1,,run_00243.json,2,607,0.1032011440001952,0.19871774800049025,1,[]
536603,114134,934543,0,0,0.0,118120000,True,438,438,536603,62286115,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.9370708959995682,True,5.1679999160114676e-06,True,5906,True,0,0,1.0,1.0,8.059841845999472,True,verified_none_complete,373084160,1,14094,run_00244.json,2,5906,39.97930972799986,48.97622763799882,1,[]
558534,112872,934006,,0,0.0,0,True,478,478,558534,,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.8258196340002542,True,0.010796829999890178,True,6090,False,0,0,1.0,1.0,0.8119841970001289,True,flat_batch,372760576,0,,run_00245.json,1,6090,1.1486676810000063,2.7972683420002795,1,[]
