E,S,T,candidate_distance_evaluations,color_bound_violations,color_max_error,completion_distance_evaluations,component_certified,component_exact_components,component_protected_components,component_protected_edges,coverage_distance_evaluations,covers_all_observations,dataset,edge_jaccard,edge_precision,edge_recall,exact_output_match,fixed_cover_equal,gate_passed,graph_method,graph_seconds,graph_witness_counts_equal,index_seconds,landmark_sequence_equal,m,membership_completion_requested,membership_false_negatives,membership_false_positives,membership_precision,membership_recall,membership_seconds,memberships_complete,method,pipeline_peak_rss_bytes,repeat,rescued_observations,result_file,seed,selected_landmark_count,selection_seconds,staged_total_seconds,threads,validation_failures
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.019741705999877013,True,0.48537537300035183,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,194088960,0,0,run_00058.json,1,614,0.22290515800068533,0.7280222370009142,1,[]
605,29790,9798,29790,0,0.0,0,True,14,14,605,188191,True,curve,1.0,1.0,1.0,True,True,True,sparse,0.01755494999997609,True,0.481418536000092,True,614,False,0,0,1.0,1.0,0.0,True,verified_hnsw_partial,193740800,2,0,run_00059.json,1,614,0.22218410700043023,0.7211575930004983,1,[]
512527,103542,817405,,0,0.3387940376996994,0,False,532,577,273662,,False,mixture,0.9887929837016916,1.0,0.9887929837016916,False,False,True,sparse,0.7274981119999211,True,1.0334477010001137,False,6264,False,1955,0,1.0,0.9814686673554698,3.8792565210005705,False,hnsw,361742336,0,,run_00060.json,0,6362,5.211115492000317,10.851317826000923,1,[]
551799,110868,910353,110657,0,0.29753977060317993,0,False,478,518,298190,19138093,True,mixture,0.9879416472408126,1.0,0.9879416472408126,False,False,True,inverted,0.9285553879999497,True,1.0424096289998488,True,6090,False,2004,0,1.0,0.9822453752923666,0.0,False,verified_hnsw_partial,406884352,1,211,run_00061.json,1,6090,16.8708553030001,18.841820319999897,1,[]
551799,110868,910353,110657,0,0.29753977060317993,0,False,478,518,298190,19138093,True,mixture,0.9879416472408126,1.0,0.9879416472408126,False,False,True,sparse,0.7856754599997657,True,1.0359853230002045,True,6090,False,2004,0,1.0,0.9822453752923666,0.0,False,verified_hnsw_partial,376250368,1,211,run_00062.json,1,6090,16.88324942500003,18.704910208,1,[]
518336,105497,836791,103542,0,0.0,125280000,True,532,532,518336,20135699,True,mixture,1.0,1.0,1.0,True,True,True,inverted,0.883311939000123,True,1.0387203240006784,True,6264,True,0,0,1.0,1.0,8.706049604000327,True,verified_hnsw_complete,395333632,2,186,run_00063.json,0,6264,17.798340266000196,28.426422133001324,1,[]
518336,105497,836791,103542,0,0.0,125280000,True,532,532,518336,20135699,True,mixture,1.0,1.0,1.0,True,True,True,sparse,0.7157319040006769,True,1.0314636320008503,True,6264,True,0,0,1.0,1.0,7.953804162999404,True,verified_hnsw_complete,364875776,2,186,run_00064.json,0,6264,17.154128121999747,26.85512782100068,1,[]
590,29520,9524,29516,0,0.0055001292909894195,0,False,17,19,590,185081,True,curve,0.9966216216216216,1.0,0.9966216216216216,False,False,True,sparse,0.017774734999875363,True,0.486369434000153,True,605,False,37,0,1.0,0.9987481814798524,0.0,False,verified_hnsw_partial,193744896,1,4,run_00065.json,0,605,0.21986763099994278,0.7240117999999711,1,[]
590,29520,9524,29516,0,0.0055001292909894195,0,False,17,19,590,185081,True,curve,0.9966216216216216,1.0,0.9966216216216216,False,False,True,inverted,0.018102783000358613,True,0.4771100509997268,True,605,False,37,0,1.0,0.9987481814798524,0.0,False,verified_hnsw_partial,193826816,2,4,run_00066.json,0,605,0.21492819000013696,0.7101410240002224,1,[]
601,29795,9799,,0,0.00037007307853165194,0,True,9,9,601,,False,curve,1.0,1.0,1.0,False,False,True,inverted,0.02070467900011863,True,0.484001714000442,False,607,False,2,0,1.0,0.9999328791489076,0.11952923999979248,False,hnsw,192053248,2,,run_00067.json,2,608,0.14923795800041262,0.7734735910007657,1,[]
884521,117314,1253171,,0,1.5031949952244759,0,False,526,1989,48439,,False,gaussian,0.9262766239301471,1.0,0.9262766239301471,False,False,True,sparse,1.193059293999795,True,1.346562272000483,False,6055,False,10954,0,1.0,0.9146006798266131,4.550628906000384,False,hnsw,486137856,1,,run_00068.json,1,6419,12.578443415000038,19.6686938870007,1,[]
817477,107042,1096873,106413,0,1.1198536902666092,0,False,749,1839,78981,24704359,True,gaussian,0.9350566311392341,1.0,0.9350566311392341,False,False,True,sparse,1.1193454329995802,True,1.3015478360002817,True,6747,False,7880,0,1.0,0.9314317537112128,0.0,False,verified_hnsw_partial,464523264,0,629,run_00069.json,0,6747,24.997262046000287,27.41815531500015,1,[]
954921,128268,1419251,117314,0,0.0,121100000,True,526,526,954921,20423237,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2530800650001765,True,1.3163939059995755,True,6055,True,0,0,1.0,1.0,7.929988455000057,True,verified_hnsw_complete,511070208,2,704,run_00070.json,1,6055,22.20114775000002,32.70061017599983,1,[]
601,29796,9799,29795,0,0.00013057032175506356,0,True,9,9,601,184511,True,curve,1.0,1.0,1.0,False,False,True,sparse,0.01774476799982949,True,0.48310760499953176,True,607,False,1,0,1.0,0.9999664395744539,0.0,False,verified_hnsw_partial,193986560,0,1,run_00071.json,2,607,0.21934333500030334,0.7201957079996646,1,[]
954921,128268,1419251,117314,0,0.0,121100000,True,526,526,954921,20423237,True,gaussian,1.0,1.0,1.0,True,True,True,inverted,1.6198368630002733,True,1.3420531159999882,True,6055,True,0,0,1.0,1.0,7.708195225000054,True,verified_hnsw_complete,566575104,2,704,run_00072.json,1,6055,21.9563586510003,32.626443855000616,1,[]
954921,128268,1419251,117314,0,0.0,121100000,True,526,526,954921,20423237,True,gaussian,1.0,1.0,1.0,True,True,True,sparse,1.2141370939998524,True,1.345603468000263,True,6055,True,0,0,1.0,1.0,7.888792387000649,True,verified_hnsw_complete,510873600,1,704,run_00073.json,1,6055,21.99978052300048,32.448313472001246,1,[]
601,29797,9800,29795,0,0.0,12140000,True,9,9,601,184511,True,curve,1.0,1.0,1.0,True,True,True,inverted,0.018950184999994235,True,0.4589656059997651,True,607,True,0,0,1.0,1.0,0.7250722899998436,True,verified_hnsw_complete,200769536,0,1,run_00074.json,2,607,0.2086608649997288,1.4116489459993318,1,[]
